,DrugBankIDLabel,UniProtIDLabel,Interaction,Predicted interaction
742,477,2237,1,0.7067807514120741
743,477,3131,1,0.7278003248602913
744,477,1280,1,1.0
745,477,3252,1,0.6806751192583937
746,477,1261,1,0.6708573421397189
747,477,4576,1,0.5497865421217583
748,477,2214,1,0.6553621182225843
749,477,3410,1,0.640162147328804
750,477,2487,1,0.6744693101809379
751,477,2398,1,0.8698479199258604
752,477,3834,1,0.7161443227089088
753,477,692,1,0.6358608814439933
754,477,3561,1,0.564203937329073
755,477,3436,1,0.5742012884478396
756,477,2348,1,0.9191057330714444
757,477,3321,1,0.6101923663338986
758,477,2976,1,0.5878419127067391
759,477,3494,1,1.0
760,477,4709,1,0.728441985213421
761,477,4549,1,0.6562524629319075
762,477,580,1,0.6369493273424354
763,477,314,1,0.5924531225224327
764,477,4105,1,0.6357226499372781
765,477,895,1,0.6053004451928503
766,477,3124,1,0.5931556145150355
767,477,4110,1,0.6545906684255007
768,477,2110,1,0.5708764888873246
769,477,3359,1,0.5951965601440804
770,477,4743,1,0.6385457696356065
771,477,3715,1,0.6824392004438835
772,477,4015,1,0.6191952986001458
773,477,1893,1,0.6805862825977829
774,477,2174,1,0.6004481049884255
775,477,137,1,0.69007882438258
776,477,2,1,0.5024762306087118
777,477,4066,1,0.5764571987885013
778,477,2636,1,0.5868033069673618
779,477,587,1,0.6181234164052174
780,477,4407,1,0.6475296497198013
781,477,1098,1,0.5811699428896473
782,477,2496,1,0.6390806070782631
783,477,4741,1,0.5649333442477266
784,477,71,1,0.6144555105951081
785,477,2482,1,0.541513467491099
786,477,2051,1,0.6766369387205565
787,477,412,1,0.6981203186877099
788,477,3087,1,0.6753207570011897
789,2464,2342,1,0.6688938746479065
790,2464,735,1,0.6881295192150121
791,2464,4098,1,0.6163607812101655
792,2464,3336,1,0.5651872987177357
793,2464,1196,1,0.6304139041239263
794,2464,312,1,0.49261630253874794
795,2464,600,1,0.5375758718019539
796,2464,1692,1,0.6147658043932351
797,2464,1405,1,0.5846111634124955
798,2464,2440,1,0.8284561230905222
799,2464,132,1,0.6093688503652808
800,2464,2080,1,0.6122506258927034
801,2464,3403,1,0.5372089169711202
802,2464,1678,1,0.5431527649658002
803,2464,1774,1,0.5988036029751291
804,2464,1364,1,0.6145398845237433
805,2464,2780,1,0.5666497113039476
806,2464,4,1,0.6071329763476399
807,2464,278,1,0.6813215000218698
808,2464,4509,1,0.5463997164744481
809,2464,3048,1,0.5693159919602192
810,2464,3183,1,0.631766193321043
811,2464,4175,1,0.5790958022629833
812,2464,1609,1,0.5807118342179743
813,2464,1481,1,0.576388787443159
814,2464,1651,1,0.608685429969818
815,2464,283,1,0.5763126698168288
816,2464,53,1,0.6507137039309159
817,2464,3624,1,0.5638195015486505
818,2464,2238,1,0.5776209134199604
819,2464,740,1,0.6095292288541664
820,2464,2796,1,0.5454726242450968
821,2464,164,1,0.5649377911296662
822,2464,3609,1,0.5675601896149712
823,2464,4321,1,0.5397144619434083
824,2464,3028,1,0.5327364558923402
825,2464,2803,1,0.5873932448873316
826,2464,782,1,0.5356259188400686
827,2464,399,1,0.5688879625222828
828,2464,4668,1,0.8566014290825175
829,2464,213,1,0.687366002750474
830,2464,3281,1,0.6082367880199475
831,637,2387,1,0.46517191428051236
832,637,1256,1,0.46841712865563767
833,637,2173,1,0.4725476341445278
834,637,1588,1,0.44512555639829493
835,637,2226,1,0.5228264641156921
836,637,2943,1,0.454451143140077
837,637,4346,1,0.4862664774912526
838,637,89,1,0.47447063876680257
839,637,2124,1,0.46617334145695516
840,637,1540,1,0.471473103309782
841,1507,2020,1,0.5633079036817492
842,1507,1770,1,0.50868971167361
843,1507,2342,1,0.5816284210922978
844,1507,1523,1,0.5149050774579337
845,1507,2389,1,0.5552679116582602
846,1507,62,1,0.5773026204479514
847,1507,1308,1,0.5289562389249698
848,1507,840,1,0.4854923834069983
849,1507,4731,1,0.5159140116061429
850,1507,2884,1,0.5981702665979101
851,1507,1232,1,0.7304122489746006
852,1507,3194,1,0.6196262961724989
853,1507,185,1,0.5151372819952169
854,1507,944,1,0.6349847093306447
855,1507,2185,1,0.5018288970795108
856,1507,1921,1,0.4953127167289095
857,1507,2877,1,0.5464271807435004
858,1507,2398,1,0.6517727622644919
859,1507,2588,1,0.5473901592792287
860,1507,3612,1,0.47281756585102447
861,1507,994,1,0.5327001583376095
862,1507,1444,1,0.4727603714463977
863,1507,4749,1,0.5290271002680461
864,1507,4745,1,0.4982825598880125
865,1507,4031,1,0.5651031633895247
866,1507,997,1,0.4940915472723969
867,1507,1258,1,0.4780757265077031
868,1507,3838,1,0.5271821737727247
869,1507,3438,1,0.49947236802513206
870,1507,4280,1,0.5408319374032604
871,1507,2432,1,0.4847234273483919
872,165,3885,1,0.4965729248024432
873,5015,263,1,0.4573958920550791
874,872,3136,1,0.4664427580266736
875,872,1964,1,0.44890859191797416
876,872,4099,1,0.4658662047885694
877,872,1668,1,0.4283359469692453
878,872,4559,1,0.4740614822281959
879,872,3663,1,0.462798458548369
880,5675,2778,1,0.4892583646350428
881,5675,1807,1,0.4662868673257388
882,5675,543,1,0.4798265585899269
883,5675,2413,1,0.47956207021141206
884,5675,2214,1,0.49477077469923847
885,5675,3020,1,0.4951575616178473
886,4222,3851,1,0.46991325944145546
887,4222,3890,1,0.506646085507916
888,4222,4514,1,0.4490983658626524
889,2783,3003,1,0.47656517855404046
890,2783,1634,1,0.5226957460674679
891,2783,16,1,0.5268832911353957
892,2783,2342,1,0.5517709912739899
893,2783,7,1,0.5298120995102843
894,2783,3863,1,0.535968947112029
895,2783,2663,1,0.49346827973031426
896,2783,2237,1,0.5435913675499972
897,2783,2659,1,0.4893176695213506
898,2783,1551,1,0.5391377285623642
899,2783,1743,1,0.482201357062767
900,2783,888,1,0.5742247032459264
901,2783,1135,1,0.48018851521979444
902,2132,318,1,0.4299277309641897
903,2132,4317,1,0.454534897862818
904,5643,3885,1,0.49012937763833486
905,3787,3339,1,0.7406646786038644
906,3787,1180,1,0.7238422765759407
907,3230,609,1,0.6892628634584999
908,3230,2687,1,0.6461914838856305
909,3230,4123,1,0.6794556425821456
910,3230,3999,1,0.5237056509930436
911,3230,2108,1,0.4566264433089715
912,3230,2596,1,0.5087126250852174
913,3230,3535,1,0.5153885969565067
914,3230,434,1,0.5185756656369502
915,3230,4254,1,0.5518476109570447
916,3230,1385,1,0.4801000900893748
917,3230,2912,1,0.4948310997096106
918,3230,1104,1,0.5098032948202341
919,3230,829,1,0.4862683094566413
920,5303,1290,1,0.43798970517815217
921,5303,1389,1,0.4764667034135796
922,5303,3169,1,0.4632891978148552
923,7044,1372,1,0.8478314775420337
924,7044,432,1,0.7520957840613858
925,7044,1136,1,0.7955716915134154
926,7044,4378,1,0.8398096455094154
927,7044,163,1,0.9063766002316274
928,7044,4643,1,0.5405193775109618
929,7044,4357,1,0.6194720705756152
930,7044,1598,1,0.8762933073860273
931,7044,2113,1,0.7099979570000148
932,7044,4541,1,0.8051086515394674
933,7044,977,1,0.6830940582612499
934,7044,1103,1,0.766926525728014
935,7044,1536,1,0.8092246572520414
936,7044,2104,1,0.6519770904535578
937,7044,4145,1,0.6450055995232153
938,7044,3328,1,0.7508344581664241
939,7044,737,1,0.6861336774912516
940,7044,2684,1,0.7295170995249117
941,7044,4392,1,0.7441778866707043
942,7044,219,1,0.6361421685225132
943,7044,1955,1,0.7902180090158231
944,7044,986,1,0.7856044041886375
945,7044,4009,1,0.8098570192437533
946,7044,4474,1,0.7292566664702024
947,7044,1844,1,0.7144099402193528
948,7044,4674,1,0.8430135827569598
949,7044,4126,1,0.727315531225029
950,7044,1736,1,0.7356551194651417
951,7044,1224,1,0.8915804523127571
952,7044,2855,1,0.8141975967659487
953,7044,1708,1,0.6670647743731132
954,7044,4193,1,0.9220640655012864
955,7044,2811,1,0.7788941571882875
956,7044,4432,1,0.8111263339748715
957,7044,4724,1,0.7944375606277851
958,7044,187,1,0.8804578365251818
959,7044,3736,1,0.7093460270318608
960,7044,2559,1,0.5793548449004223
961,7044,4533,1,0.6792201178682027
962,7044,635,1,0.948488277641631
963,7044,1207,1,0.7738456421770485
964,7044,3909,1,0.7531357185028849
965,7044,4496,1,0.7788615763655484
966,7044,2309,1,0.9152665990398594
967,7044,3455,1,0.7040575703942781
968,7044,2205,1,0.6554645152756189
969,7044,4326,1,0.7258819753109388
970,7044,3677,1,0.7389950078783503
971,7044,2782,1,0.7560574899125396
972,7044,758,1,0.5617262299166621
973,7044,4601,1,0.7460130187876063
974,7044,4649,1,0.7642346180562465
975,7044,1164,1,0.7768980181079495
976,7044,2662,1,0.7162938535324774
977,7044,4626,1,0.7837355615848174
978,7044,4595,1,0.7103091758063809
979,7044,3042,1,0.6699350449109616
980,7044,1303,1,0.8304139514295872
981,7044,477,1,0.6162226983125496
982,7044,1051,1,0.7325367860536364
983,7044,4162,1,0.6834767002356177
984,7044,4412,1,0.7085320569195364
985,7044,699,1,0.6662637133589708
986,7044,1879,1,0.6070366422751126
987,7044,1890,1,0.6453856703508491
988,7044,3283,1,0.7486082561906202
989,7044,4607,1,1.0
990,7044,3322,1,1.0
991,7044,2204,1,0.7847242530425594
992,7044,4470,1,0.6938815396495011
993,7044,3693,1,0.8159069285060891
994,7044,4307,1,0.8310327778524835
995,7044,956,1,0.6101524579675286
996,7044,2282,1,0.6653617368494628
997,7044,4670,1,0.6407872797640068
998,7044,2498,1,0.6695752054284667
999,7044,2696,1,0.7699915544075107
1000,7044,304,1,0.8748977654063734
1001,7044,2818,1,0.7081062237203019
1002,7044,1141,1,0.7762483966620906
1003,7044,415,1,0.765549798585351
1004,7044,1880,1,0.8423631645937445
1005,7044,3643,1,0.6571758946088269
1006,7044,1192,1,0.6757599405743391
1007,7044,1690,1,0.6402141817681696
1008,7044,4017,1,0.9737850253600232
1009,7044,3809,1,0.7182257711111747
1010,7044,1710,1,0.6634120466395266
1011,7044,1658,1,0.7632475312881275
1012,7044,418,1,0.7802753024901335
1013,7044,1317,1,0.7487832159927128
1014,7044,1097,1,0.8831247214396676
1015,7044,2614,1,0.7038648601644689
1016,7044,1726,1,0.7883153945615314
1017,7044,2122,1,0.7089421992481825
1018,7044,19,1,0.7138736412408534
1019,7044,4647,1,0.7265506879343248
1020,7044,200,1,0.7966732098083933
1021,7044,3299,1,0.8558179654193928
1022,7044,1,1,0.7013607971367153
1023,7044,4746,1,0.7243756775522239
1024,7044,3739,1,0.6035258552051638
1025,7044,229,1,0.7465604934215692
1026,7044,3391,1,0.7936401574540746
1027,7044,1337,1,0.6677233371416071
1028,7044,2663,1,0.6949215211123425
1029,7044,2319,1,0.6756228813516955
1030,7044,1741,1,0.7677614857264675
1031,7044,1887,1,1.0
1032,7044,3044,1,0.747924960142062
1033,7044,1331,1,0.6268926040458109
1034,7044,1033,1,0.6766974375340401
1035,7044,3443,1,0.6877461017335936
1036,7044,1796,1,0.8138557536611318
1037,7044,4534,1,0.7824365109848532
1038,7044,1868,1,0.8822535808826406
1039,7044,3618,1,0.8445823778576251
1040,7044,1922,1,0.7069161201945382
1041,7044,582,1,0.6781783349101074
1042,7044,2442,1,0.7712384694431779
1043,7044,1948,1,0.7733747508859753
1044,7044,3766,1,0.8719873005851155
1045,7044,209,1,0.8391921794839026
1046,7044,3326,1,0.7369322707929551
1047,7044,735,1,0.932555675640806
1048,7044,4086,1,0.8177481348983916
1049,7044,1859,1,0.8263272537739496
1050,7044,2723,1,0.6494779858042286
1051,7044,3180,1,0.7456373102784082
1052,7044,2915,1,0.7520539086349689
1053,7044,4239,1,0.891059871443151
1054,7044,3799,1,0.8399337039198822
1055,7044,3810,1,0.7326210746032872
1056,7044,1600,1,0.6517990522318586
1057,7044,4708,1,0.8089875703515289
1058,7044,3805,1,0.7653351257122936
1059,7044,1156,1,0.7216636163664258
1060,7044,4668,1,1.0
1061,7044,4527,1,0.7060902178606117
1062,7044,2487,1,0.7954106582305112
1063,7044,1589,1,0.7922099522330379
1064,7044,3619,1,0.7454364860794704
1065,7044,4191,1,0.8092428783327823
1066,7044,2111,1,0.7998053565204071
1067,6932,4288,1,0.438857720973493
1068,6932,3801,1,0.46342478377815705
1069,6932,2235,1,0.4696661256517567
1070,6062,1180,1,0.8223211709706152
1071,6062,3339,1,0.8229572163450241
1072,6062,3019,1,0.7781046381874323
1073,6062,2092,1,0.6467042218499667
1074,6062,2428,1,0.46179319509036487
1075,6062,455,1,0.5148604932258143
1076,6062,2589,1,0.513201339597984
1077,6062,769,1,0.48730035310733466
1078,6062,4052,1,0.5167245434506982
1079,6062,3188,1,0.6134515185088563
1080,6062,4212,1,0.714259747893875
1081,276,1770,1,0.4843379199093385
1082,276,1634,1,0.496205105740941
1083,276,2453,1,0.5497067412897834
1084,276,3969,1,0.47296758803296346
1085,276,2389,1,0.5132830335114604
1086,276,2505,1,0.494174906616741
1087,276,2437,1,0.46769293540050416
1088,276,2185,1,0.4820564877510465
1089,276,3252,1,0.5078277445910018
1090,276,1928,1,0.4584047377038152
1091,276,2014,1,0.47264126907975984
1092,276,3715,1,0.5040547785420856
1093,276,3520,1,0.4942502795689186
1094,5622,576,1,0.49726261808323474
1095,5622,543,1,0.4842834414753213
1096,5622,1918,1,0.4959366235270074
1097,2536,485,1,0.5292220835081807
1098,2536,421,1,0.506995306618888
1099,2536,4186,1,0.4959075455967693
1100,2536,1726,1,0.5325871204683286
1101,2536,3391,1,0.539689081585153
1102,2536,2319,1,0.49749076529828634
1103,2536,1033,1,0.49441697961196
1104,2536,429,1,0.4407907807382616
1105,2536,1835,1,0.5297998496086583
1106,2536,659,1,0.519442475612311
1107,2536,3093,1,0.5235057146477402
1108,2536,141,1,0.4986864572494276
1109,2536,3648,1,0.48733267520974444
1110,2536,4074,1,0.5079514501575028
1111,2536,3665,1,0.5075728556382021
1112,2536,566,1,0.4786312421661192
1113,2536,1421,1,0.4997874126456852
1114,2536,3183,1,0.5404025998926552
1115,6212,3651,1,0.49487359559718963
1116,6212,1264,1,0.6073008650130189
1117,6212,2751,1,0.5142256230236983
1118,6212,4093,1,0.468125331375872
1119,6212,1165,1,0.5254358364985876
1120,6212,3900,1,0.7429150988499436
1121,6212,2226,1,0.5602967970191406
1122,6212,560,1,0.48503416214652767
1123,6212,2360,1,0.528107961446422
1124,6212,73,1,0.5373161557974453
1125,6516,263,1,0.4982945226585498
1126,7319,1697,1,0.4544099488366079
1127,7319,2172,1,0.4525837999484358
1128,7319,4646,1,0.4630364102551203
1129,240,4106,1,0.45742524859569467
1130,240,543,1,0.4632650871425622
1131,240,4262,1,0.4642399259894382
1132,240,2214,1,0.4707037483393788
1133,240,2169,1,0.46174517982965374
1134,660,4240,1,0.47988808628922036
1135,660,3188,1,0.5548358818445678
1136,660,3017,1,0.4578857679028845
1137,1622,3885,1,0.5227437004061158
1138,3155,2608,1,0.5692913952871501
1139,3155,2903,1,0.5197397929951236
1140,3155,1167,1,0.4677161337712083
1141,3155,1298,1,0.8215160505192405
1142,3155,3294,1,0.533001948575882
1143,3155,3378,1,0.5251653592083313
1144,3155,4097,1,0.7236971440082395
1145,3155,2365,1,0.48550724651226085
1146,3155,4437,1,0.5121634367790188
1147,3155,3803,1,0.4726577032370832
1148,3155,2309,1,0.5326964641344545
1149,3155,1003,1,0.5439454456450243
1150,3155,1328,1,0.5180154212182131
1151,4100,4641,1,0.7250636840300915
1152,4100,976,1,0.5467348476273065
1153,4100,905,1,0.5961317888521053
1154,4100,3726,1,0.575327247242558
1155,4100,954,1,0.5918331761240335
1156,4100,1860,1,0.6858300567983904
1157,4100,3541,1,0.5640069153969367
1158,4100,4032,1,0.6200894676457653
1159,4100,4361,1,0.5691867090995153
1160,4100,77,1,0.5535434204395531
1161,4100,3864,1,0.5768895513388381
1162,4100,397,1,0.5698351701914349
1163,4100,4044,1,0.5780221970154995
1164,4100,3523,1,0.6753746997423671
1165,4100,2038,1,0.6522954096281608
1166,4100,3365,1,0.5424226865919689
1167,4100,1814,1,0.6468921310320104
1168,4100,3033,1,0.5840447201835934
1169,4100,3710,1,0.5736217047282208
1170,4100,1199,1,0.6137089790062593
1171,4100,2764,1,0.5950654016508412
1172,4100,104,1,0.5989481521995472
1173,4100,3586,1,0.5804434672825237
1174,4100,2596,1,0.5729727347083631
1175,4100,486,1,0.5529919076951447
1176,4100,3640,1,0.6330855076550149
1177,4100,3688,1,0.5762823818358318
1178,4100,1042,1,0.5928996321282894
1179,4100,2904,1,0.5768356723174973
1180,4100,315,1,0.6231099059000776
1181,4100,3,1,0.7320880073005098
1182,4100,4532,1,0.5291458287050337
1183,4100,2262,1,0.5553081065244834
1184,4100,3938,1,0.5653387287377202
1185,4100,3932,1,0.5937283424136777
1186,4100,4038,1,0.5970387368859102
1187,4100,204,1,0.6493424343396645
1188,4100,2919,1,0.5977759305094831
1189,4100,1554,1,0.7623770703664813
1190,4100,1220,1,0.5864568295151444
1191,4100,3960,1,0.5770763817009926
1192,4100,11,1,0.5682676889668556
1193,6076,1440,1,0.48165602725320117
1194,6076,2867,1,0.5434121295537636
1195,6076,2205,1,0.497676719777623
1196,6076,1157,1,0.47326177550893
1197,6076,1344,1,0.5163835638728825
1198,6076,3810,1,0.5192900157262178
1199,6076,3531,1,0.4956937521449518
1200,6076,3227,1,0.5293899644803446
1201,6076,433,1,0.5219381755956977
1202,6076,2326,1,0.5401136787678402
1203,6076,4748,1,0.5403705149160539
1204,6076,1316,1,0.5516261890316985
1205,6076,2704,1,0.5305652014923916
1206,6076,4111,1,0.5229668433610617
1207,6076,2384,1,0.47313082035244397
1208,6076,738,1,0.46860657081879675
1209,6076,3292,1,0.5086811903357606
1210,6076,1507,1,0.5134740322043312
1211,6076,3415,1,0.524110398511183
1212,6076,2402,1,0.4984097559892116
1213,6076,3453,1,0.5086277870967347
1214,6076,3408,1,0.5267302222761654
1215,1772,2896,1,0.5269518322588963
1216,1772,2930,1,0.4997940636282312
1217,1772,1122,1,0.5288289883794675
1218,1772,60,1,0.5615108872365959
1219,1772,3337,1,0.5020793832477048
1220,1772,1131,1,0.5010914983779646
1221,1772,1571,1,0.5223157831029274
1222,1772,3599,1,0.4842927242237569
1223,1772,1062,1,0.4959232734678806
1224,1772,4363,1,0.48479836953357897
1225,1772,4341,1,0.5626599139262332
1226,6709,3541,1,0.4559833916642505
1227,6709,92,1,0.4607881604907693
1228,6709,1302,1,0.4465983063640377
1229,6709,3903,1,0.45677860861992065
1230,6709,3305,1,0.46437439907112066
1231,6709,3711,1,0.46755272946608306
1232,433,1887,1,0.5499909809478845
1233,2779,1758,1,0.6035149046218107
1234,2779,152,1,0.5949141439597072
1235,199,2242,1,0.4725977764457174
1236,4181,1347,1,0.5002456882561076
1237,4181,3419,1,0.4654985276179371
1238,3655,1264,1,0.5122444152315956
1239,3655,1525,1,0.5246092940382222
1240,1859,1074,1,0.6335809692431591
1241,2967,1495,1,0.4932638490676884
1242,2967,2511,1,0.4973652473446717
1243,2241,2922,1,0.6985281895729862
1244,2241,4216,1,0.7723160765493433
1245,2241,4129,1,0.5206842255055328
1246,2241,4305,1,0.5150465101058448
1247,2241,2477,1,0.8901378465401846
1248,2241,1723,1,1.0
1249,2241,2118,1,0.9774578314692541
1250,2241,3196,1,0.9145478144458339
1251,2241,3486,1,0.9816878448569367
1252,2241,3696,1,0.9232054936856021
1253,2241,4136,1,0.9023393351656761
1254,2241,3842,1,0.9420362723962794
1255,2241,3660,1,0.9138430846684608
1256,2241,3508,1,0.7429424102929731
1257,2241,899,1,1.0
1258,2241,3458,1,0.7473366685084153
1259,2241,1758,1,0.8679091558508927
1260,2241,2391,1,0.708499827356309
